Price,Year,Kilometer,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Owner_ord,Transmission_bin,Fuel Type_CNG + CNG,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_LPG,Fuel Type_Petrol,Fuel Type_Petrol + CNG,Fuel Type_Petrol + LPG,Seller Type_Corporate,Seller Type_Individual,Drivetrain_FWD,Drivetrain_RWD,Model_te,Make_te,MaxPower_value,MaxPower_rpm,MaxTorque_value,MaxTorque_rpm,Engine_cc
449000,0.765609482332309,-1.6158912748132845,-1.9248205120597266,-1.9010340988554204,-0.8593289527081843,0.0,-1.149683856217663,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.6771150226932597,-1.2609917600913279,1.1028044657097122,-1.2689883973244969,0.7655476976752886,-1.3747360272533247
894999,0.4682335298474591,-1.026429997557123,-0.662464590397986,-0.17319276990507018,-0.5984353113135704,0.0,-1.0135647887905015,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.5556356198699681,-0.6771150226932597,-0.7163463946136133,1.1028044657097122,-0.9500551786904174,1.3516995111172376,-0.7463805752717054
699000,1.0629854348171588,-0.7144285611869176,-1.4428300692434257,-1.1122369704215649,0.631491855261038,0.0,-1.3538624573584053,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.6753003460494641,-0.7163463946136133,1.1028044657097122,-0.9500551786904174,1.3516995111172376,-0.7463805752717054
740000,-0.1265183751222407,0.25843779607963446,-0.03128662956711562,0.08973960623954831,0.29605717346796295,0.0,0.5518044866218568,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.5643563002428493,-0.09389454835336813,1.4708394097139097,-0.652867406781389,1.8959833378847617,-0.12899392170373047
470000,1.0629854348171588,-1.662764418781354,-1.6493974018789832,-1.8634723308347605,-0.19591369316188043,0.0,-1.6941601259263093,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.6713203942225989,-0.9497658369612052,0.6427607857044652,-1.1167702702491409,0.7655476976752886,-1.0582078444595913
765000,-0.4238943276070906,0.26224996832597675,0.23036532510459062,-0.5187610356951402,-0.9264158890667994,0.0,0.2115068180539528,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.6078526361341824,-0.3895591753269846,0.18271710569921817,-0.6601158890230726,1.0167556177218382,-0.7463805752717054
589000,0.4682335298474591,-1.2781328137873578,-1.5461137355612045,-0.9244281303182659,-0.22573010932126486,0.0,-1.149683856217663,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.7532741855727045,-0.5643563002428493,-0.9342045408046991,0.6427607857044652,-1.051533930073988,1.6029074311637872,-0.9203143786880639
999000,0.765609482332309,-0.8242522712054567,-0.662464590397986,0.014616070198228739,0.10970457247181016,0.0,-0.4690885190818551,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.5583855913214434,-0.15613973297939265,1.1028044657097122,-0.5223947264310838,-0.9091717693017083,-1.0582078444595913
370000,0.765609482332309,-0.16414978475837855,-1.6953012535757739,-2.0888429389587193,-0.8593289527081843,0.0,0.5518044866218568,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.950912751275441,-0.673603525472394,-1.0898175023697605,1.1028044657097122,-1.2037520571493443,0.7655476976752886,-1.0582078444595913
325000,-1.0186462325767904,-0.9693800111575136,-1.1674069590626823,-0.6614957541736474,0.22151613306950182,0.0,-0.6052075865090166,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.6772782927676646,-0.669662506144095,1.1028044657097122,-0.9500551786904174,1.6029074311637872,-0.7463805752717054
1175000,0.765609482332309,-0.530913904180388,-0.03128662956711562,0.08973960623954831,0.29605717346796295,0.0,0.5518044866218568,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.563954027117138,-0.09389454835336813,1.4708394097139097,-0.652867406781389,1.8959833378847617,-0.12899392170373047
351000,-0.7212702800919405,-0.43269245752028185,-1.5461137355612045,-0.6614957541736474,-0.6729763517120315,0.0,-1.149683856217663,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.6199904778804485,-0.6385399138310827,1.1028044657097122,-0.979049107657152,1.6029074311637872,-0.7448136040697563
551000,-0.4238943276070906,-0.15171878830291458,-0.6854165162463812,-0.2558286595505217,-0.635705831512801,0.0,-0.4690885190818551,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.6768964430850019,-0.5643563002428493,-0.7163463946136133,1.1028044657097122,-0.9355582142070502,1.184227564419538,-0.7463805752717054
819999,0.4682335298474591,-0.8077107585887193,-0.6532838200586278,-0.2558286595505217,0.07988815631242571,0.0,-0.809386187649759,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.5914976157745498,-0.6232312023364585,-0.6074173215180704,1.1028044657097122,-0.9718006254154684,1.8541153512103368,-0.7432466328678071
990000,1.0629854348171588,-0.9386505879196066,-0.662464590397986,0.014616070198228739,0.10970457247181016,0.0,-0.4690885190818551,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.3850926639813165,-0.5583855913214434,-0.15613973297939265,1.1028044657097122,-0.5223947264310838,-0.9091717693017083,-1.0582078444595913
925000,-0.1265183751222407,0.4531900738819035,-0.03128662956711562,0.08973960623954831,0.29605717346796295,0.0,0.5518044866218568,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,0.9812348011488895,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.46319177462191397,-0.5760867842857393,-0.031649363727343616,-0.7373702543112758,0.15171412204549306,-0.5742278759063089,-0.14309666252127307
535000,-0.4238943276070906,-0.8064842336051136,-0.6532838200586278,-0.022945697822431048,0.8774772885759596,0.0,0.007328216913210426,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.04381537704328209,-0.06277195604035588,1.1028044657097122,-0.536891690914451,-0.992907742650558,-1.056640873257642
860000,-1.0186462325767904,0.48633939776314083,0.19823262891683724,0.014616070198228739,-0.33754166991895657,0.0,-0.12879085051395114,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.5110081941905299,-0.6199904778804485,-0.6074173215180704,-0.7373702543112758,-0.3194372236639424,-0.6998318359295836,-0.7463805752717054
145000,-2.20815004251619,0.6520860171693273,-1.6493974018789832,-1.8259105628141008,-0.002106988125881519,0.0,-1.149683856217663,1.575636656793574,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.8983153910480998,-0.563954027117138,-1.027572317743736,0.6427607857044652,-1.0732793767990392,0.34686783093103946,-0.9203143786880639
409000,0.4682335298474591,-0.8373462541385455,-1.2339675440230287,-0.909403423110002,-0.41208271031741767,0.0,-1.149683856217663,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.42038236395907974,-0.685223802300601,1.1028044657097122,-0.9428066964487338,0.7655476976752886,-0.7432466328678071
490000,0.4682335298474591,-0.3092443753865542,-0.6693501681525046,-0.6840328149860433,-0.39717450223772544,0.0,-1.149683856217663,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,0.9812348011488895,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.42038236395907974,-0.918643244648193,-0.7373702543112758,-0.7543461581649596,-0.6579638492551587,-0.9814262555640817
1900000,0.765609482332309,0.61893669328809,1.0359779223832652,0.46535728644614616,1.5259843400425714,0.0,0.2115068180539528,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,0.9812348011488895,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,-1.5723152926263375,2.326871336810125,0.03599969584401341,-0.0030729008510096594,0.3106991517157912,-1.2894226703175722,0.7170957368968156,-0.992907742650558,1.127716982259508
3850000,0.17085757736260918,-0.22305613329533722,0.8546577081809424,0.9160985026940636,0.36314410982657797,0.0,0.9601616889033414,1.575636656793574,1.1061383804166047,-0.022043335708870272,0.9812348011488895,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,-1.5723152926263375,-0.42976162204605867,1.553571653893106,1.6290981120914023,0.6219250748459139,-1.6574576143217696,1.130259224672782,-0.992907742650558,0.7359741817722141
1125000,0.4682335298474591,0.2542941305944798,-0.03128662956711562,0.08973960623954831,0.5569508148625768,0.0,0.2115068180539528,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,0.9812348011488895,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.03599969584401341,-0.5583855913214434,-0.031649363727343616,-0.7373702543112758,0.11547171083707494,-0.9091717693017083,-0.14309666252127307
2300000,-0.7212702800919405,1.749361786962163,1.1943462107371927,2.801699257331185,1.5334384440824174,0.0,1.2323998237576645,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,0.9812348011488895,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,-1.5723152926263375,-0.42976162204605867,0.51225017868514,1.611506573619786,1.1665704403236283,-0.553352782309177,1.8551074488411443,-0.8254357959528584,0.7359741817722141
1095000,-0.1265183751222407,-0.2429457276240796,0.7720307751267194,0.05217783821888852,-0.8593289527081843,0.0,0.2115068180539528,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,0.008590608023327827,0.06808371815931803,0.15508619015072994,1.4708394097139097,-0.5151462441894001,1.184227564419538,0.19536911709974875
1575000,-1.0186462325767904,0.4531900738819035,0.9579413744987212,0.43530787202961835,-1.2171259466207978,0.0,0.7559830877625991,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,0.9812348011488895,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.30061811573740493,0.6296246998628308,0.7619767402544689,-0.553352782309177,0.9852895798391096,-0.6998318359295836,0.4617542214311085
2400000,-1.9107740900313401,-0.6041076113101599,-0.462782835516947,0.06720254542715244,-2.186159471800792,0.0,1.2323998237576645,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,-1.5723152926263375,2.326871336810125,0.03599969584401341,1.590313377358306,0.5752411863763954,0.6427607857044652,-0.0294979339965975,0.34686783093103946,0.19223517469585039
525000,-0.4238943276070906,0.5326490032252293,-0.6854165162463812,-0.2558286595505217,-0.635705831512801,0.0,-0.4690885190818551,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.6672057779279644,-0.5583855913214434,-0.7163463946136133,1.1028044657097122,-0.9355582142070502,1.184227564419538,-0.7463805752717054
625000,-0.4238943276070906,0.42004075000066626,-0.8346040342609506,-0.31592748838357737,2.5322883854217966,0.0,0.5518044866218568,1.575636656793574,-0.904046019652053,-0.022043335708870272,0.9812348011488895,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,-1.5723152926263375,-0.42976162204605867,-0.4918812438368273,-0.3607894164831841,-0.3584365830139723,-0.9213877263133745,0.021241441695187855,-0.6579638492551587,1.2922489584641712
605000,0.765609482332309,-0.8240865245860506,-0.662464590397986,-0.17319276990507018,-0.6729763517120315,0.0,-1.0135647887905015,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.657551634920626,-0.6771150226932597,-0.7007850984571071,1.1028044657097122,-0.9355582142070502,1.184227564419538,-0.7463805752717054
412000,-0.1265183751222407,-0.373620362363917,-1.5690656614095997,-1.262484042504204,-0.22573010932126486,0.0,-1.149683856217663,-0.4394166825467793,1.1061383804166047,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.8074654962785542,-0.673603525472394,-0.9497658369612052,1.1028044657097122,-1.1167702702491409,0.7655476976752886,-1.0582078444595913
625000,-0.1265183751222407,-0.03311050745584753,0.47365573909758063,-0.28587807396704956,-0.7847879123097232,0.0,-0.6052075865090166,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,0.9812348011488895,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,-0.9183301961437986,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.5875128078865385,-0.6753003460494641,-0.6074173215180704,-0.7373702543112758,-0.3194372236639424,-0.6998318359295836,-0.6664650439722974
511000,-0.4238943276070906,-0.21082403278316067,0.47365573909758063,-0.28587807396704956,-0.7847879123097232,0.0,-0.6052075865090166,-0.4394166825467793,-0.904046019652053,-0.022043335708870272,-1.019124065747708,-0.0584063870042052,-0.03819874302737716,-0.04933836829662407,1.088932939588772,-0.022043335708870272,-0.022043335708870272,-0.16873508370083704,0.17620036848651066,0.6360047534293437,-0.42976162204605867,-0.6735812155312785,-0.6772782927676646,-0.5762947292050581,1.1028044657097122,-0.8268309805817959,1.184227564419538,-0.47059364372865065
